44.750410252126471,-121.224477921547162,44.750453,-121.224609,15.160000
39.747379000000024,-86.268218999999988,39.747416,-86.268192,247.769990
43.303374508636836,-115.042687010277987,43.303221,-115.042576,239.019990
32.743435834751885,-97.663359790259278,32.743458,-97.663366,112.030000
37.601109000380063,-88.366081000138024,37.601137,-88.366025,35.500000
36.846807383091758,-87.499742986957784,36.846693,-87.499779,285.800000
37.812538000000131,-119.487549000000001,37.812549,-119.487503,289.850000
42.313888999999961,-72.576758999999925,42.313860,-72.576756,317.139980
31.148089999953527,-91.636879000365582,31.148074,-91.636859,13.240000
34.985532616109595,-88.250004438730016,34.985686,-88.249640,148.470000
40.793231639015943,-73.965346562255533,40.792939,-73.965559,298.560000
42.305294061971068,-83.401682443138625,42.305308,-83.401950,357.490000
38.592971594748164,-93.912079162800595,38.593058,-93.912062,270.820000
32.069772316282084,-90.211447901112990,32.069839,-90.211267,328.900000
40.670791999950836,-91.267868000307942,40.670850,-91.267870,59.859997
38.543049000011308,-77.038558999997861,38.543053,-77.038600,0.530000
32.308701000000099,-110.737060999999926,32.308703,-110.737056,91.650000
60.279579000000126,-149.343185000000005,60.279607,-149.343229,193.640000
36.232948000000079,-112.061462000000006,36.232872,-112.061703,157.160000
33.127814367333102,-102.292059426167427,33.127772,-102.291733,180.150000
39.483630999970671,-89.778808999735531,39.483615,-89.778823,41.829998
39.906689000000028,-111.652366999999970,39.906745,-111.652355,232.280000
40.358968620575304,-111.709919540719511,40.358909,-111.710162,341.070000
44.575271856461526,-90.299332493109546,44.575294,-90.299570,180.360000
32.874040618690827,-96.472914022914011,32.874033,-96.472917,157.230000
42.630969999565821,-90.605667000131916,42.631010,-90.605681,311.690000
38.015990140527315,-84.574192048984770,38.016406,-84.574051,274.690000
37.523370999999997,-84.313834999999997,37.523344,-84.313847,10.740000
40.848568761660019,-74.013798572549348,40.848461,-74.013447,203.019990
35.952852888710559,-83.968100111540338,35.952642,-83.967962,66.710000
36.226219000000015,-81.522979999999961,36.226255,-81.522952,48.640000
37.886348999999996,-107.888961999999992,37.886365,-107.888880,197.530000
35.969174455445085,-79.831121659703228,35.969212,-79.831155,93.250000
44.359982000368973,-71.802192999807062,44.359984,-71.802211,34.100000
37.298751999999979,-108.053077999999971,37.298767,-108.053121,313.710000
46.150131000245437,-115.994759000327576,46.150148,-115.994777,146.900000
44.420368000000053,-83.335631999999976,44.420407,-83.335637,269.500000
30.107989999938525,-90.942307000267817,30.107974,-90.942306,206.250000
39.842441999998300,-91.371741999793414,39.842438,-91.371759,140.530000
33.792289999999980,-109.159012000000018,33.792299,-109.158987,253.980000
37.545502000017450,-81.579911428022697,37.545481,-81.579937,46.730000
64.836502000000110,-147.833633000000020,64.836500,-147.833707,74.119995
42.237951287627531,-93.733881091304625,42.238317,-93.733901,270.130000
33.808540336669743,-118.359625502632838,33.808587,-118.359515,114.250000
45.392564173086726,-99.029659399352425,45.392594,-99.029810,180.860000
31.791576726164024,-89.003111077147281,31.791514,-89.003066,90.150000
29.940869696940076,-98.808279001737361,29.940832,-98.808749,181.280000
29.767619999563294,-93.366219000106753,29.767603,-93.366209,248.120000
39.848888000000045,-79.652488999999946,39.848884,-79.652570,295.970000
47.580429000000038,-119.421889999999962,47.580417,-119.421926,42.800000
37.746712291395731,-122.455299217416609,37.746349,-122.455503,136.470000
36.003496580658236,-84.088813690833717,36.003325,-84.088703,235.189990
39.037651000000039,-119.948821999999950,39.037670,-119.948937,202.640000
45.242511999629073,-93.515166999857115,45.242485,-93.515193,172.190000
33.316865496977812,-101.726266876091984,33.316845,-101.726215,223.260000
42.729757422438084,-84.559104873549742,42.730000,-84.559072,91.530000
32.033597472044853,-93.199583933674489,32.033499,-93.199099,9.030000
33.371448999999927,-109.327041999999949,33.371411,-109.327025,124.450000
39.640128999853630,-78.152289999683603,39.640151,-78.152313,329.419980
40.686532000000000,-89.593001999999998,40.686569,-89.593003,157.660000
34.968658306975584,-86.529204238173406,34.968668,-86.529198,89.250000
